시도명,시군구명,의료기관종별,의료기관명,개설구분,개설일자,입원실,병상,연락처,응급의료센터지정,소재지도로명주소,소재지지번주소,경도,위도,데이터기준일자
강원도,강릉시,한의원,경희한사랑한의원,민간,07/25/2005,0,0,033-643-1072,N,강원도 강릉시 입암로 157  2층 3호 (입암동),강원도 강릉시 입암동 100번지 1호 2층 3호,128.918344,37.759742,03/28/2018
강원도,강릉시,한의원,자화당중국한의원,민간,08/10/2004,0,0,033-643-1075,N,강원도 강릉시 임영로 101-1 (성남동),강원도 강릉시 성남동 268번지,128.894529,37.750861,03/28/2018
강원도,강릉시,한의원,한솔한의원,민간,07/13/2004,0,0,033-643-1255,N,강원도 강릉시 경강로 2110 (임당동),강원도 강릉시 임당동 114번지 2호 동아프라자3층,128.897612,37.755289,03/28/2018
강원도,강릉시,한의원,강릉동양한의원,민간,05/06/2011,0,0,033-643-7575,N,강원도 강릉시 신대학길 23  6층 (금학동),강원도 강릉시 금학동 95번지 1호 6층,128.895737,37.753159,03/28/2018
강원도,강릉시,한의원,강릉한의원,민간,03/27/2001,0,0,033-644-1075,N,강원도 강릉시 경강로2103번길 5 (임당동),강원도 강릉시 임당동 88번지 11호,128.896239,37.755308,03/28/2018
강원도,강릉시,한의원,수한의원,민간,07/23/2001,0,0,033-645-1729,N,강원도 강릉시 경강로 2100  2층 (임당동  신영빌딩),강원도 강릉시 임당동 119번지 3호 신영빌딩 2층,128.896542,37.754973,03/28/2018
강원도,강릉시,한의원,제중한의원,민간,01/15/1999,0,0,033-645-2807,N,강원도 강릉시 금성로22번길 8 (금학동),강원도 강릉시 금학동 8번지 3호,128.897738,37.754477,03/28/2018
강원도,강릉시,한의원,경희부부한의원,민간,03/23/2007,0,0,033-645-6110,N,강원도 강릉시 솔올로5번길 12-7  3층 (교동),강원도 강릉시 교동 1886번지 11호,128.875745,37.763121,03/28/2018
강원도,강릉시,한의원,권한의원,민간,02/06/2006,0,0,033-645-7545,N,강원도 강릉시 금성로42번길 12  2층 (금학동),강원도 강릉시 금학동 97번지 1호,128.89564,37.753583,03/28/2018
강원도,강릉시,한의원,거북이한의원,민간,02/21/2007,0,0,033-646-1054,N,강원도 강릉시 경강로 2109  2층 (임당동  문선빌딩),강원도 강릉시 임당동 112번지 1호 문선빌딩2층,128.897273,37.7554,03/28/2018
강원도,강릉시,한의원,최한의원,민간,10/16/1992,0,0,033-646-5532,N,강원도 강릉시 경강로 2099 (임당동),강원도 강릉시 임당동 86번지 2호,128.896339,37.7551,03/28/2018
강원도,강릉시,한의원,청담한의원,민간,11/20/2014,0,0,033-647-1497,N,강원도 강릉시 월대산로 60  1층 (입암동),강원도 강릉시 입암동 104번지 4호,128.916581,37.760342,03/28/2018
강원도,강릉시,한의원,장수한의원,민간,01/26/1999,0,0,033-647-3575,N,강원도 강릉시 경강로 2203 (포남동),강원도 강릉시 포남1동 1135번지 7호,128.904906,37.761567,03/28/2018
강원도,강릉시,한의원,경희한의원,민간,04/03/1972,0,0,033-648-3511,N,강원도 강릉시 경강로2119번길 5-1 (옥천동),강원도 강릉시 옥천동 187번지 1호,128.897751,37.756423,03/28/2018
강원도,강릉시,한의원,동원한의원,민간,05/11/1966,0,0,033-648-4042,N,강원도 강릉시 임영로 142-1 (임당동),강원도 강릉시 임당동 154번지 1호,128.892161,37.754033,03/28/2018
강원도,강릉시,한의원,중화당한의원,민간,06/01/1989,0,0,033-648-4611,N,강원도 강릉시 금성로22번길 10 (금학동),강원도 강릉시 금학동 10번지 8호,128.897571,37.75474,03/28/2018
강원도,속초시,의원,이상호내과의원,개인,01/04/2013,0,0,033-637-7902,N,강원도 속초시 동해대로 4121  102호 (조양동  산림조합건물),강원도 속초시 조양동 1503-1,128.583402,38.189501,04/04/2018
강원도,속초시,의원,서울성형외과의원,개인,11/05/2012,0,0,033-637-3110,N,강원도 속초시 중앙로 48-1 (교동),강원도 속초시 교동 664-76,128.578379,38.197975,04/04/2018
강원도,속초시,의원,현대통증의학과의원,개인,01/05/2012,0,0,033-637-2332,N,강원도 속초시 중앙로 20  A동 301호 (교동),강원도 속초시 교동 668번지,128.579325,38.198299,04/04/2018
강원도,속초시,의원,속초항맥외과의원,개인,04/11/2011,5,7,033-635-1339,N,강원도 속초시 동해대로 4121 (조양동),강원도 속초시 조양동 1503번지 1호,128.583434,38.189476,04/04/2018
강원도,속초시,의원,본안과의원,개인,10/28/2010,0,0,033-637-9100,N,강원도 속초시 중앙로 108  801호 (청학동  씨티아이빌딩),강원도 속초시 청학동 482번지 69호,128.587979,38.202043,04/04/2018
강원도,속초시,의원,박정민통증의학과의원,개인,03/25/2010,0,0,033-636-1006,N,강원도 속초시 교동로 4 (교동),강원도 속초시 교동 658번지 28호,128.579392,38.204287,04/04/2018
강원도,속초시,의원,속초바다의원,개인,07/02/2009,0,0,033-636-1175,N,강원도 속초시 중앙로 153  2층 (중앙동),강원도 속초시 중앙동 482번지 18호,128.591301,38.204869,04/04/2018
강원도,속초시,의원,탑 속편한 내과의원,개인,02/11/2009,0,0,033-636-1339,N,강원도 속초시 미시령로3359번길 20  2층 201호 (교동),강원도 속초시 교동 781번지 60호,128.574559,38.207314,04/04/2018
강원도,속초시,의원,바른정형외과의원,개인,05/16/2008,12,29,033-633-6119,N,강원도 속초시 청대로 347 (교동),강원도 속초시 교동 881번지 1호,128.571895,38.197703,04/04/2018
강원도,속초시,의원,미르이비인후과의원,개인,05/24/2004,1,1,033-633-7573,N,강원도 속초시 중앙로 20  B동 2층 (교동),강원도 속초시 교동 668번지 8호 B동 2층,128.579411,38.198265,04/04/2018
강원도,속초시,의원,서울피부과의원,개인,05/19/2003,0,0,033-638-3888,N,강원도 속초시 중앙로 127 (금호동),강원도 속초시 금호동 479번지 46호,128.589772,38.202888,04/04/2018
강원도,속초시,의원,하얀나라피부과의원,개인,02/28/2003,0,0,033-635-1664,N,강원도 속초시 동해대로 4215  3층 (교동),강원도 속초시 교동 983번지 2호,128.577198,38.195453,04/04/2018
강원도,속초시,의원,서울영상의학과의원,개인,06/15/2002,0,0,033-637-8275,N,강원도 속초시 중앙로 107 (금호동),강원도 속초시 금호동 482번지 206호,128.583163,38.210937,04/04/2018
강원도,속초시,의원,속초중앙의원,개인,03/13/2002,0,0,033-633-8208,N,강원도 속초시 중앙로 86  2층 (청학동),강원도 속초시 청학동 482번지 263호,128.585381,38.201617,04/04/2018
강원도,속초시,의원,삼성의원,개인,11/01/2001,0,0,033-638-8282,N,강원도 속초시 중앙로 164 (중앙동),강원도 속초시 중앙동 468-95,128.591083,38.203366,04/04/2018
강원도,속초시,의원,홍영기비뇨기과의원,개인,04/25/2000,0,0,033-633-0696,N,강원도 속초시 중앙로 96  4층 (청학동  씨티아이빌딩),강원도 속초시 청학동 482-69외1필지  씨티아이빌딩4층,128.586307,38.201603,04/04/2018
강원도,속초시,의원,세란의원,개인,06/02/1999,0,0,033-636-8114,N,강원도 속초시 동해대로 4024  3층 307호 (조양동  제일프라자),강원도 속초시 조양동 1034번지 4호,128.594449,38.190352,04/04/2018
강원도,속초시,의원,김소아청소년과의원,개인,03/16/1999,0,0,033-637-1800,N,강원도 속초시 청대로 347 (교동),강원도 속초시 교동 881번지 1호,128.571852,38.197788,04/04/2018
강원도,속초시,의원,중앙산부인과의원,개인,01/27/1999,15,26,033-637-7000,N,강원도 속초시 동해대로 4117 (조양동),강원도 속초시 조양동 1503-9외2,128.583933,38.189388,04/04/2018
강원도,속초시,의원,한사랑마취통증의학과의원,개인,04/15/1998,0,0,033-637-0110,N,강원도 속초시 중앙로 75 (청학동),강원도 속초시 청학동 644-30,128.584333,38.201937,04/04/2018
강원도,속초시,의원,서울이비인후과의원,개인,01/20/1998,0,0,033-632-3784,N,강원도 속초시 중앙로 35 (교동),강원도 속초시 교동 658-46,128.577872,38.197588,04/04/2018
강원도,속초시,의원,서울정형외과의원,개인,06/18/1997,8,29,033-631-1190,N,강원도 속초시 동해대로 4163 (조양동),강원도 속초시 조양동 1497-5,128.579376,38.190954,04/04/2018
강원도,속초시,의원,고려산부인과의원,개인,02/19/1997,7,9,033-635-3579,N,강원도 속초시 중앙로 96 (청학동),강원도 속초시 청학동 482-69,128.586264,38.201535,04/04/2018
강원도,속초시,의원,조훈외과의원,개인,01/31/1996,0,0,033-633-7771,N,강원도 속초시 수복로 93 (교동),강원도 속초시 교동 657-46,128.579107,38.200535,04/04/2018
강원도,속초시,의원,속초 밝은안과의원,개인,04/26/1995,0,0,033-632-3700,N,강원도 속초시 중앙로 51 (교동),강원도 속초시 교동 646-6외2필지(2층),128.581862,38.20083,04/04/2018
강원도,속초시,의원,장외과의원,개인,09/14/1993,3,6,033-635-3938,N,강원도 속초시 중앙로 35 (교동),강원도 속초시 교동 658-46,128.580424,38.199814,04/04/2018
강원도,속초시,의원,조관식안과의원,개인,05/04/1993,0,0,033-633-7229,N,강원도 속초시 중앙로 122 (금호동),강원도 속초시 금호동 482번지 102호,128.589507,38.202346,04/04/2018
강원도,속초시,의원,서울아산의원,개인,03/04/1993,0,0,033-635-6565,N,강원도 속초시 중앙로 88-1 (청학동),강원도 속초시 청학동 482-239,128.585744,38.201593,04/04/2018
강원도,속초시,의원,제일산부인과의원,개인,02/01/1993,9,9,033-635-9050,N,강원도 속초시 청학로 47 (청학동),강원도 속초시 청학동 640-9,128.582745,38.202559,04/04/2018
강원도,속초시,의원,조비뇨기과의원,개인,12/17/1992,0,0,033-635-8486,N,강원도 속초시 중앙로 126 (금호동),강원도 속초시 금호동 482-177,128.589918,38.202564,04/04/2018
강원도,속초시,의원,엠앤비의원,개인,12/16/1992,0,0,033-635-9400,N,강원도 속초시 동해대로 4213  6 7층 (교동),강원도 속초시 교동 983-3(4 5 7층),128.577133,38.195299,04/04/2018
강원도,속초시,의원,김태영내과의원,개인,09/01/1988,1,19,033-633-8989,N,강원도 속초시 동해대로 4288 (교동),강원도 속초시 교동 804-83,128.572358,38.199108,04/04/2018
강원도,속초시,의원,설악정형외과의원,개인,11/11/1987,0,0,033-633-7577,N,강원도 속초시 동해대로 4203 (교동),강원도 속초시 교동 700-5,128.576669,38.194571,04/04/2018
강원도,속초시,의원,김봉수외과의원,개인,03/06/1987,0,0,033-633-6633,N,강원도 속초시 중앙로 108  3층 (청학동  함남빌딩),강원도 속초시 청학동 482-164,128.587882,38.202009,04/04/2018
강원도,속초시,의원,송제일 전종민내과의원,개인,04/25/1986,0,0,033-633-1755,N,강원도 속초시 중앙로 93 (청학동),강원도 속초시 청학동 483-1,128.586329,38.202154,04/04/2018
강원도,속초시,의원,최종열산부인과의원,개인,04/27/1984,4,8,033-633-0055,N,강원도 속초시 중앙로108번길 6 (청학동),강원도 속초시 청학동 482번지 36호,128.58794,38.201883,04/04/2018
강원도,속초시,의원,양이비인후과의원,개인,03/19/1983,0,0,033-633-4569,N,강원도 속초시 중앙로 106 (청학동),강원도 속초시 청학동 482번지 49호,128.587663,38.20191,04/04/2018
강원도,속초시,의원,성심연합의원,개인,04/12/2006,0,0,033-631-7582,N,강원도 속초시 중앙로 342 (영랑동),강원도 속초시 영랑동 148번지 169호,128.592031,38.219137,04/04/2018
강원도,속초시,의원,동해의원,개인,03/06/2006,0,0,033-637-7585,N,강원도 속초시 장안로 29 (동명동),강원도 속초시 동명동 450번지 54호,128.592602,38.211357,04/04/2018
강원도,속초시,의원,서울차내과의원,개인,05/30/2003,0,0,033-638-8275,N,강원도 속초시 동해대로 4215  2층 (교동  개성빌딩),강원도 속초시 교동 983번지 2호,128.577101,38.195402,04/04/2018
강원도,속초시,의원,연세안과의원,개인,07/01/2002,0,0,033-632-3289,N,강원도 속초시 교동로 4  3층 (교동),강원도 속초시 교동 658번지 28호,128.580308,38.200061,04/04/2018
강원도,속초시,의원,우리들마취통증의학과의원,개인,10/15/2001,0,0,033-638-0080,N,강원도 속초시 중앙로 29-1 (교동),강원도 속초시 교동 665번지 16호,128.579916,38.19949,04/04/2018
강원도,속초시,의원,이현철소아청소년과의원,개인,07/26/2001,0,0,033-636-0282,N,강원도 속초시 동해대로 4147  비동3층 (조양동),강원도 속초시 조양동 1498-6,128.580389,38.189719,04/04/2018
강원도,속초시,의원,최내과의원,개인,11/20/2000,0,0,033-637-7575,N,강원도 속초시 중앙로 134 (중앙동),강원도 속초시 중앙동 481-28,128.590653,38.202908,04/04/2018
강원도,속초시,의원,이호영소아청소년과의원,개인,02/09/1998,0,0,033-635-6030,N,강원도 속초시 청학로 47 (청학동),강원도 속초시 청학동 640-9,128.582778,38.202534,04/04/2018
강원도,속초시,의원,이기호가정의학과의원,개인,01/17/1997,0,0,033-636-1022,N,강원도 속초시 청호로1길 35 (조양동),강원도 속초시 조양동 1419-12외1필지,128.597504,38.190539,04/04/2018
강원도,속초시,의원,개성소아청소년과의원,개인,03/15/1995,0,0,033-635-3229,N,강원도 속초시 동해대로 4215 (교동),강원도 속초시 교동 983-2,128.577262,38.195427,04/04/2018
강원도,속초시,의원,이일남내과의원,개인,05/02/1994,0,0,033-635-2752,N,강원도 속초시 동해대로 3944 (조양동),강원도 속초시 조양동 1484-9,128.601526,38.187114,04/04/2018
강원도,속초시,의원,송춘익내과의원,개인,05/04/1993,1,7,033-631-9824,N,강원도 속초시 중앙로 29 (교동),강원도 속초시 교동 665-32외1,128.579789,38.199444,04/04/2018
강원도,속초시,의원,이병호내과의원,개인,01/30/1992,0,0,033-631-1718,N,강원도 속초시 청학로 27 (청학동),강원도 속초시 청학동 644-40,128.583263,38.201799,04/04/2018
강원도,속초시,의원,김비뇨기과의원,개인,07/30/1991,0,0,033-633-9241,N,강원도 속초시 중앙로 51 (교동),강원도 속초시 교동 646-6,128.582034,38.200813,04/04/2018
강원도,속초시,의원,송소아청소년과의원,개인,02/20/1987,0,0,033-633-1621,N,강원도 속초시 동해대로 4117 (조양동),강원도 속초시 조양동 1503-9 10 11,128.583977,38.189491,04/04/2018
강원도,속초시,의원,인심의원,개인,08/01/1970,0,0,033-633-3220,N,강원도 속초시 중앙로 199 (동명동),강원도 속초시 동 명동 464,128.59237,38.208478,04/04/2018
강원도,속초시,의원,열린재활의학과의원,개인,04/19/2013,0,0,033-631-3123,N,강원도 속초시 중앙로 37(교동),강원도 속초시 교동 658번지 47호,128.5807264,38.19986817,04/04/2018
강원도,속초시,의원,연세통증의학과의원,개인,02/23/2017,0,0,033-636-8575,N,강원도 속초시 중앙로 127  503호(금호동),강원도 속초시 금호동 479번지 3호,128.589986,38.20278426,04/04/2018
강원도,속초시,보건소,속초시보건소,공립(시군구립),01/01/1960,0,0,033-636-4000,N,강원도 속초시 수복로 36 (교동),강원도 속초시 교동 980번지,128.575859,38.196388,04/04/2018
강원도,속초시,치과의원,연세참고운치과의원,개인,04/12/2016,0,0,033-633-2872,N,강원도 속초시 동해대로 4236  702호 (교동  아남프라자),강원도 속초시 교동 737번지 7호,128.577406,38.197629,04/04/2018
강원도,속초시,치과의원,이사랑치과의원,개인,01/21/2016,0,0,033-638-2879,N,강원도 속초시 청대로 347  2층 (교동  우리메디칼빌딩),강원도 속초시 교동 881-1,128.577048,38.191635,04/04/2018
강원도,속초시,치과의원,수치과의원,개인,04/09/2015,0,0,033-636-7528,N,강원도 속초시 중앙로 119  2층 (금호동),강원도 속초시 금호동 484-9,128.589056,38.202753,04/04/2018
강원도,속초시,치과의원,밝은미소치과의원,개인,04/07/2015,0,0,033-638-3158,N,강원도 속초시 조양상가길 5  2층 (조양동  대웅빌딩),강원도 속초시 조양동 1497-3,128.579071,38.191538,04/04/2018
강원도,속초시,치과의원,연세큐치과의원,개인,06/21/2012,0,0,033-638-2875,N,강원도 속초시 동해대로 4254  3층 (교동  동선빌딩),강원도 속초시 교동 830,128.575721,38.198008,04/04/2018
